2014-02-04 12:18:21,016 [14] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
   at Umbraco.Core.CoreBootManager.Complete(Action`1 afterComplete)
   at Umbraco.Web.WebBootManager.Complete(Action`1 afterComplete)
   at Umbraco.Core.UmbracoApplicationBase.StartApplication(Object sender, EventArgs e)
   at Umbraco.Core.UmbracoApplicationBase.Application_Start(Object sender, EventArgs e)
2014-02-04 12:19:05,732 [17] INFO  umbraco.BusinessLogic.Log - [Thread 12] Log scrubbed.  Removed all items older than 2013-12-06 12:19:05
2014-02-04 12:19:05,810 [17] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 12] Application shutdown. Reason: InitializationError
2014-02-04 12:19:08,639 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Determining hash of code files on disk
2014-02-04 12:19:08,670 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Hash determined (took 12ms)
2014-02-04 12:19:08,670 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2014-02-04 12:19:09,014 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 36 (took 334ms)
2014-02-04 12:19:09,045 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2014-02-04 12:19:09,045 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 1 (took 5ms)
2014-02-04 12:19:09,045 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2014-02-04 12:19:09,060 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 9ms)
2014-02-04 12:19:09,060 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2014-02-04 12:19:09,076 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 6 (took 10ms)
2014-02-04 12:19:09,076 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2014-02-04 12:19:09,092 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 31 (took 7ms)
2014-02-04 12:19:09,092 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2014-02-04 12:19:09,092 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 7ms)
2014-02-04 12:19:09,092 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2014-02-04 12:19:09,107 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 8ms)
2014-02-04 12:19:09,545 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Starting resolution types of Umbraco.CodeGen.WaitForSixTwo.PublishedContentModel
2014-02-04 12:19:09,561 [32] INFO  Umbraco.Core.PluginManager - [Thread 30] Completed resolution of types of Umbraco.CodeGen.WaitForSixTwo.PublishedContentModel, found 27 (took 9ms)
2014-02-04 12:19:09,748 [32] INFO  jumps.umbraco.usync.uSync - [Thread 30] uSync Starting - for detailed debug info. set priority to 'Debug' in log4net.config file
2014-02-04 12:19:09,748 [32] ERROR Umbraco.Core.UmbracoApplicationBase - [Thread 30] An unhandled exception occurred
System.TypeInitializationException: The type initializer for 'jumps.umbraco.usync.SyncDocType' threw an exception. ---> System.MissingMethodException: Method not found: 'Umbraco.Core.Services.PackagingService Umbraco.Core.Services.ServiceContext.get_PackagingService()'.
   at jumps.umbraco.usync.SyncDocType..cctor()
   --- End of inner exception stack trace ---
   at jumps.umbraco.usync.SyncDocType.AttachEvents()
   at jumps.umbraco.usync.uSync.AttachToAll()
   at jumps.umbraco.usync.uSync.RunSync()
   at jumps.umbraco.usync.uSync.DoOnStart()
   at jumps.umbraco.usync.uSync.OnApplicationStarted(UmbracoApplicationBase httpApplication, ApplicationContext applicationContext)
   at Umbraco.Core.CoreBootManager.<Complete>b__5(IApplicationEventHandler x)
   at Umbraco.Core.EnumerableExtensions.ForEach[TItem](IEnumerable`1 items, Action`1 action)
   at Umbraco.Core.CoreBootManager.Complete(Action`1 afterComplete)
   at Umbraco.Web.WebBootManager.Complete(Action`1 afterComplete)
   at Umbraco.Core.UmbracoApplicationBase.StartApplication(Object sender, EventArgs e)
   at Umbraco.Core.UmbracoApplicationBase.Application_Start(Object sender, EventArgs e)
2014-02-04 12:19:20,155 [32] INFO  umbraco.BusinessLogic.Log - [Thread 8] Log scrubbed.  Removed all items older than 2013-12-06 12:19:19
2014-02-04 12:19:20,186 [32] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 8] Application shutdown. Reason: InitializationError
2014-02-04 13:39:30,319 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Determining hash of code files on disk
2014-02-04 13:39:30,335 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Hash determined (took 11ms)
2014-02-04 13:39:30,351 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2014-02-04 13:39:30,726 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 36 (took 372ms)
2014-02-04 13:39:30,804 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2014-02-04 13:39:30,819 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 1 (took 8ms)
2014-02-04 13:39:30,866 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 6 (took 10ms)
2014-02-04 13:39:30,866 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2014-02-04 13:39:30,882 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 31 (took 14ms)
2014-02-04 13:39:30,882 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2014-02-04 13:39:30,882 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 7ms)
2014-02-04 13:39:30,882 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2014-02-04 13:39:30,897 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 8ms)
2014-02-04 13:39:31,366 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Starting resolution types of Umbraco.CodeGen.WaitForSixTwo.PublishedContentModel
2014-02-04 13:39:31,382 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Completed resolution of types of Umbraco.CodeGen.WaitForSixTwo.PublishedContentModel, found 27 (took 9ms)
2014-02-04 13:39:31,585 [204] INFO  jumps.umbraco.usync.uSync - [Thread 209] uSync Starting - for detailed debug info. set priority to 'Debug' in log4net.config file
2014-02-04 13:39:31,585 [204] INFO  jumps.umbraco.usync.uSync - [Thread 209] uSync Initilized [4.8631 milliseconds]
2014-02-04 13:39:31,616 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-02-04 13:39:31,616 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 6ms)
2014-02-04 13:39:31,632 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Starting resolution types of umbraco.interfaces.ITree
2014-02-04 13:39:31,647 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 8ms)
2014-02-04 13:39:31,647 [204] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 209] Initializing Examine and binding to business logic events
2014-02-04 13:39:32,179 [204] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 209] Adding examine event handlers for index providers: 3
2014-02-04 13:39:32,194 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Starting resolution types of umbraco.interfaces.IApplication
2014-02-04 13:39:32,210 [204] INFO  Umbraco.Core.PluginManager - [Thread 209] Completed resolution of types of umbraco.interfaces.IApplication, found 7 (took 26ms)
2014-02-04 13:39:35,085 [204] INFO  Umbraco.Core.PluginManager - [Thread 213] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2014-02-04 13:39:35,116 [204] INFO  Umbraco.Core.PluginManager - [Thread 213] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 42 (took 27ms)
2014-02-04 13:39:45,059 [204] INFO  umbraco.BusinessLogic.Log - [Thread 203] Redirected log call (please use Umbraco.Core.Logging.LogHelper instead of umbraco.BusinessLogic.Log) | Type: Login | User: 0 | NodeId: -1 | Comment: User admin has logged in
2014-02-04 13:39:45,059 [204] INFO  Umbraco.Core.PluginManager - [Thread 213] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2014-02-04 13:39:45,090 [204] INFO  Umbraco.Core.PluginManager - [Thread 213] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 20 (took 19ms)
2014-02-04 13:39:45,434 [204] INFO  Umbraco.Web.Security.WebSecurity - [Thread 213] User Id: 0 logged in
2014-02-04 13:39:45,845 [204] INFO  Umbraco.Core.PluginManager - [Thread 208] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-02-04 13:39:45,845 [204] INFO  Umbraco.Core.PluginManager - [Thread 208] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-02-04 13:39:45,939 [204] INFO  Umbraco.Core.PluginManager - [Thread 211] Starting resolution types of umbraco.interfaces.ITree
2014-02-04 13:39:45,955 [204] INFO  Umbraco.Core.PluginManager - [Thread 211] Completed resolution of types of umbraco.interfaces.ITree, found 35 (took 16ms)
2014-02-04 13:44:35,438 [204] INFO  umbraco.content - [Thread 208] Loading content from disk cache...
